item,itemLabel,position,positionLabel,startDate,endDate,source,psid
Q1239419,Don Polye,Q114496200,Ministre de l'enseignement supérieur,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q1239419-D03DD375-DCA8-42AD-BB71-8B6592973AD7
Q29650223,Timothy Masiu,Q114496191,Ministre des Technologies de l'information et de la communication,2020-12-20,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q29650223-DF5BEA0D-A618-43EF-9667-BEB1B2270992
Q35498105,Walter Schnaubelt,Q114496189,Ministre des Transports et de l'Aviation civile,2022-01,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q35498105-CB08C4E3-F50C-4EDA-95C4-7CEEB90A4168
Q56043281,Bryan Kramer,Q114496202,Ministre du Travail et de l'Immigration,2022-04,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q56043281-A95D3152-DEA4-440B-AA20-AD241DBECAF7
Q567469,Ano Pala,Q114496207,Ministre des Mines,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q567469-F25871DF-03E1-4F16-A56A-41F069C4CA50
Q5959129,Ian Ling-Stuckey,Q114496220,Ministre du Trésor public,2019-08-27,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q5959129-E19839B5-E202-4289-ADF1-6EE25CA58420
Q6138903,James Marape,Q114496735,Ministre de la Planification nationale,2022-08-11,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q6138903-324e76a1-4ce5-1786-2652-d6a053b45c86
Q6138903,James Marape,Q1074656,Premier ministre,2019-05-30,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q6138903-8e228149-4c42-c08a-d156-2ed02f320415
Q64495984,Pila Niningi,Q114496204,Ministre de la Justice et Procureur général,2022-04-13,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q64495984-256aca74-4e82-4b44-88e5-c9b9ebebdaed
Q64746863,Richard Maru,Q114498037,Ministre du Commerce international et des investissements étrangers,2022-08-23,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q64746863-84B50DC4-F32D-43FA-A5CA-28BF00ABF4E5
Q64747295,Soroi Eoe,Q114496203,Ministre des Relations avec les autorités provinciales et locales,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q64747295-4D0975F0-D4B4-4C90-9AC4-98E765EA2BA7
Q80070005,John Rosso,Q114496185,Vice-Premier ministre,2022-05-25,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q80070005-5A815EE3-4E26-4583-B8C2-D550CE14AA33
Q80070005,John Rosso,Q114496206,Ministre des Terres et de l'Aménagement du territoire,2020-12-20,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q80070005-7E009C76-B8E4-435D-ABDB-C4E98CC7ED97
Q85991458,Justin Tkatchenko,Q20716378,Ministre des Affaires étrangères,2022-08-24,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q85991458-4CF6F56B-7A6A-451E-808D-A8FDD3D3B039
Q86450088,Sekie Agisa,Q114497850,Ministre de l'Élevage,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q86450088-d51dfab9-4d78-f148-1208-69db2eacdefb
Q87476701,Kobby Bomareo,Q114496201,Ministre du Logement,2022-08-23,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q87476701-8E906998-8613-4598-A4C2-FA7EF0CB4F4A
Q89782078,Lino Tom,Q114496199,Ministre de la Santé,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q89782078-B1DD53EE-3D24-4C24-8BCB-7832768D8A0B
Q89817169,Francis Maneke,Q114497874,Ministre de l'Huile de palme,2022-08-23,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q89817169-99FA0D7D-8187-4F3B-A845-6DCF970D8011
Q89921206,Isi Henry Leonard,Q114496218,"Ministre du Tourisme, des Arts et de la Culture",2020-12-20,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q89921206-DFD7FD27-A5C5-4EA1-9155-DD52F8E8873A
Q89992188,Jelta Wong,Q114496197,Ministre des Pêcheries et des Ressources maritimes,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q89992188-40B57CB6-C6A7-4BD8-99BF-5AF6B33D725D
Q89995729,Jimmy Uguro,Q113575679,Ministre de l'Éducation,2020-12-20,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q89995729-E76903BF-CC6C-4862-85BF-41DF197A9F6F
Q90126334,Joe Kuli,Q114497965,Ministre du Café,2022-08-23,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q90126334-69fdd2ef-451b-6622-10ca-90b71775304b
Q90144728,Joe Sungi,Q114496210,Ministre du Service public,2020-12-20,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q90144728-BFD07087-ADD5-4358-AF58-EC1D8FF7C974
Q92784969,Manasseh Quiz Makiba,Q114496187,Ministre des Affaires de Bougainville,2022-08-20,,,Q92784969-ff108af2-4cf7-1180-9b1b-0a3a894c7b0e
Q93348468,William Duma,Q114496217,Ministre des Entreprises publiques,2020-12-20,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q93348468-D8F949BA-FBD4-4F12-8FBA-5D2F9539D487
Q96054319,Rainbo Paita,Q113575677,Ministre des Finances,2022-08-23,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q96054319-2f8b2d35-49dd-044e-c7ac-ffd62af4187a
Q96059149,Solan Mirisim,Q114496221,Ministre des Travaux publics et de l'Autoroute,2022-08,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q96059149-FC97C187-99E5-455C-B6EB-D99AE3D9D547
Q96655331,Win Daki,Q114496194,Ministre de la Défense,2022-01-11,,https://fr.wikipedia.org/wiki/Gouvernement_Marape_II,Q96655331-bc9f277e-4996-7a49-b073-abb71ad85fc5
